barrio,tipo_gral,anio,mes,franja_grupo,cantidad_crimenes
AGRONOMIA,Crimenes Violentos,2022,11,3,1
AGRONOMIA,Crimenes Violentos,2022,11,4,5
AGRONOMIA,Crimenes Violentos,2022,12,1,2
AGRONOMIA,Crimenes Violentos,2022,12,2,1
AGRONOMIA,Crimenes Violentos,2022,12,3,1
AGRONOMIA,Crimenes Violentos,2022,12,4,2
ALMAGRO,Crimenes No Violentos,2018,1,1,45
ALMAGRO,Crimenes No Violentos,2018,1,2,45
ALMAGRO,Crimenes No Violentos,2018,1,3,91
ALMAGRO,Crimenes No Violentos,2018,1,4,124
ALMAGRO,Crimenes No Violentos,2018,2,1,37
ALMAGRO,Crimenes No Violentos,2018,2,2,48
ALMAGRO,Crimenes No Violentos,2018,2,3,92
ALMAGRO,Crimenes No Violentos,2018,2,4,137
ALMAGRO,Crimenes No Violentos,2018,3,1,24
ALMAGRO,Crimenes No Violentos,2018,3,2,47
ALMAGRO,Crimenes No Violentos,2018,3,3,100
ALMAGRO,Crimenes No Violentos,2018,3,4,166
ALMAGRO,Crimenes No Violentos,2018,4,1,34
ALMAGRO,Crimenes No Violentos,2018,4,2,43
ALMAGRO,Crimenes No Violentos,2018,4,3,99
ALMAGRO,Crimenes No Violentos,2018,4,4,152
ALMAGRO,Crimenes No Violentos,2018,5,1,36
ALMAGRO,Crimenes No Violentos,2018,5,2,54
ALMAGRO,Crimenes No Violentos,2018,5,3,102
ALMAGRO,Crimenes No Violentos,2018,5,4,145
ALMAGRO,Crimenes No Violentos,2018,6,1,40
ALMAGRO,Crimenes No Violentos,2018,6,2,46
ALMAGRO,Crimenes No Violentos,2018,6,3,98
ALMAGRO,Crimenes No Violentos,2018,6,4,139
ALMAGRO,Crimenes No Violentos,2018,7,1,29
ALMAGRO,Crimenes No Violentos,2018,7,2,70
ALMAGRO,Crimenes No Violentos,2018,7,3,114
ALMAGRO,Crimenes No Violentos,2018,7,4,165
ALMAGRO,Crimenes No Violentos,2018,8,1,27
ALMAGRO,Crimenes No Violentos,2018,8,2,71
ALMAGRO,Crimenes No Violentos,2018,8,3,132
ALMAGRO,Crimenes No Violentos,2018,8,4,170
ALMAGRO,Crimenes No Violentos,2018,9,1,48
ALMAGRO,Crimenes No Violentos,2018,9,2,86
ALMAGRO,Crimenes No Violentos,2018,9,3,113
ALMAGRO,Crimenes No Violentos,2018,9,4,154
ALMAGRO,Crimenes No Violentos,2018,10,1,45
ALMAGRO,Crimenes No Violentos,2018,10,2,82
ALMAGRO,Crimenes No Violentos,2018,10,3,126
ALMAGRO,Crimenes No Violentos,2018,10,4,165
ALMAGRO,Crimenes No Violentos,2018,11,1,54
ALMAGRO,Crimenes No Violentos,2018,11,2,84
ALMAGRO,Crimenes No Violentos,2018,11,3,139
ALMAGRO,Crimenes No Violentos,2018,11,4,168
ALMAGRO,Crimenes No Violentos,2018,12,1,50
ALMAGRO,Crimenes No Violentos,2018,12,2,80
ALMAGRO,Crimenes No Violentos,2018,12,3,141
ALMAGRO,Crimenes No Violentos,2018,12,4,166
ALMAGRO,Crimenes No Violentos,2019,1,1,49
ALMAGRO,Crimenes No Violentos,2019,1,2,87
ALMAGRO,Crimenes No Violentos,2019,1,3,130
ALMAGRO,Crimenes No Violentos,2019,1,4,179
ALMAGRO,Crimenes No Violentos,2019,2,1,45
ALMAGRO,Crimenes No Violentos,2019,2,2,77
ALMAGRO,Crimenes No Violentos,2019,2,3,148
ALMAGRO,Crimenes No Violentos,2019,2,4,137
ALMAGRO,Crimenes No Violentos,2019,3,1,61
ALMAGRO,Crimenes No Violentos,2019,3,2,87
ALMAGRO,Crimenes No Violentos,2019,3,3,122
ALMAGRO,Crimenes No Violentos,2019,3,4,149
ALMAGRO,Crimenes No Violentos,2019,4,1,38
ALMAGRO,Crimenes No Violentos,2019,4,2,76
ALMAGRO,Crimenes No Violentos,2019,4,3,100
ALMAGRO,Crimenes No Violentos,2019,4,4,119
ALMAGRO,Crimenes No Violentos,2019,5,1,32
ALMAGRO,Crimenes No Violentos,2019,5,2,68
ALMAGRO,Crimenes No Violentos,2019,5,3,122
ALMAGRO,Crimenes No Violentos,2019,5,4,125
ALMAGRO,Crimenes No Violentos,2019,6,1,39
ALMAGRO,Crimenes No Violentos,2019,6,2,63
ALMAGRO,Crimenes No Violentos,2019,6,3,114
ALMAGRO,Crimenes No Violentos,2019,6,4,111
ALMAGRO,Crimenes No Violentos,2019,7,1,52
ALMAGRO,Crimenes No Violentos,2019,7,2,63
ALMAGRO,Crimenes No Violentos,2019,7,3,75
ALMAGRO,Crimenes No Violentos,2019,7,4,114
ALMAGRO,Crimenes No Violentos,2019,8,1,48
ALMAGRO,Crimenes No Violentos,2019,8,2,66
ALMAGRO,Crimenes No Violentos,2019,8,3,136
ALMAGRO,Crimenes No Violentos,2019,8,4,143
ALMAGRO,Crimenes No Violentos,2019,9,1,49
ALMAGRO,Crimenes No Violentos,2019,9,2,66
ALMAGRO,Crimenes No Violentos,2019,9,3,94
ALMAGRO,Crimenes No Violentos,2019,9,4,117
ALMAGRO,Crimenes No Violentos,2019,10,1,49
ALMAGRO,Crimenes No Violentos,2019,10,2,81
ALMAGRO,Crimenes No Violentos,2019,10,3,83
ALMAGRO,Crimenes No Violentos,2019,10,4,107
ALMAGRO,Crimenes No Violentos,2019,11,1,183
ALMAGRO,Crimenes No Violentos,2019,11,2,43
ALMAGRO,Crimenes No Violentos,2019,11,3,53
ALMAGRO,Crimenes No Violentos,2019,11,4,70
ALMAGRO,Crimenes No Violentos,2019,12,1,123
ALMAGRO,Crimenes No Violentos,2019,12,2,56
ALMAGRO,Crimenes No Violentos,2019,12,3,67
ALMAGRO,Crimenes No Violentos,2019,12,4,80
ALMAGRO,Crimenes No Violentos,2020,3,1,29
ALMAGRO,Crimenes No Violentos,2020,3,2,43
ALMAGRO,Crimenes No Violentos,2020,3,3,56
ALMAGRO,Crimenes No Violentos,2020,3,4,50
ALMAGRO,Crimenes No Violentos,2020,8,1,21
ALMAGRO,Crimenes No Violentos,2020,8,2,45
ALMAGRO,Crimenes No Violentos,2020,8,3,73
ALMAGRO,Crimenes No Violentos,2020,8,4,60
ALMAGRO,Crimenes No Violentos,2020,9,1,31
ALMAGRO,Crimenes No Violentos,2020,9,2,44
ALMAGRO,Crimenes No Violentos,2020,9,3,60
ALMAGRO,Crimenes No Violentos,2020,9,4,55
ALMAGRO,Crimenes No Violentos,2020,10,1,34
ALMAGRO,Crimenes No Violentos,2020,10,2,65
ALMAGRO,Crimenes No Violentos,2020,10,3,88
ALMAGRO,Crimenes No Violentos,2020,10,4,73
ALMAGRO,Crimenes No Violentos,2020,11,1,28
ALMAGRO,Crimenes No Violentos,2020,11,2,72
ALMAGRO,Crimenes No Violentos,2020,11,3,62
ALMAGRO,Crimenes No Violentos,2020,11,4,70
ALMAGRO,Crimenes No Violentos,2020,12,1,21
ALMAGRO,Crimenes No Violentos,2020,12,2,58
ALMAGRO,Crimenes No Violentos,2020,12,3,67
ALMAGRO,Crimenes No Violentos,2020,12,4,68
ALMAGRO,Crimenes No Violentos,2021,1,1,34
ALMAGRO,Crimenes No Violentos,2021,1,2,63
ALMAGRO,Crimenes No Violentos,2021,1,3,81
ALMAGRO,Crimenes No Violentos,2021,1,4,71
ALMAGRO,Crimenes No Violentos,2021,2,1,48
ALMAGRO,Crimenes No Violentos,2021,2,2,47
ALMAGRO,Crimenes No Violentos,2021,2,3,79
ALMAGRO,Crimenes No Violentos,2021,2,4,81
ALMAGRO,Crimenes No Violentos,2021,3,1,34
ALMAGRO,Crimenes No Violentos,2021,3,2,80
ALMAGRO,Crimenes No Violentos,2021,3,3,88
ALMAGRO,Crimenes No Violentos,2021,3,4,61
ALMAGRO,Crimenes No Violentos,2021,4,1,23
ALMAGRO,Crimenes No Violentos,2021,4,2,52
ALMAGRO,Crimenes No Violentos,2021,4,3,79
ALMAGRO,Crimenes No Violentos,2021,4,4,61
ALMAGRO,Crimenes No Violentos,2021,5,1,18
ALMAGRO,Crimenes No Violentos,2021,5,2,62
ALMAGRO,Crimenes No Violentos,2021,5,3,81
ALMAGRO,Crimenes No Violentos,2021,5,4,70
ALMAGRO,Crimenes No Violentos,2021,6,1,19
ALMAGRO,Crimenes No Violentos,2021,6,2,70
ALMAGRO,Crimenes No Violentos,2021,6,3,91
ALMAGRO,Crimenes No Violentos,2021,6,4,77
ALMAGRO,Crimenes No Violentos,2021,7,1,23
ALMAGRO,Crimenes No Violentos,2021,7,2,62
ALMAGRO,Crimenes No Violentos,2021,7,3,101
ALMAGRO,Crimenes No Violentos,2021,7,4,81
ALMAGRO,Crimenes No Violentos,2021,8,1,27
ALMAGRO,Crimenes No Violentos,2021,8,2,52
ALMAGRO,Crimenes No Violentos,2021,8,3,73
ALMAGRO,Crimenes No Violentos,2021,8,4,90
ALMAGRO,Crimenes No Violentos,2021,9,1,27
ALMAGRO,Crimenes No Violentos,2021,9,2,65
ALMAGRO,Crimenes No Violentos,2021,9,3,95
ALMAGRO,Crimenes No Violentos,2021,9,4,71
ALMAGRO,Crimenes No Violentos,2021,10,1,38
ALMAGRO,Crimenes No Violentos,2021,10,2,75
ALMAGRO,Crimenes No Violentos,2021,10,3,89
ALMAGRO,Crimenes No Violentos,2021,10,4,96
ALMAGRO,Crimenes No Violentos,2021,11,1,40
ALMAGRO,Crimenes No Violentos,2021,11,2,90
ALMAGRO,Crimenes No Violentos,2021,11,3,91
ALMAGRO,Crimenes No Violentos,2021,11,4,97
ALMAGRO,Crimenes No Violentos,2021,12,1,36
ALMAGRO,Crimenes No Violentos,2021,12,2,75
ALMAGRO,Crimenes No Violentos,2021,12,3,76
ALMAGRO,Crimenes No Violentos,2021,12,4,95
ALMAGRO,Crimenes No Violentos,2022,1,1,36
ALMAGRO,Crimenes No Violentos,2022,1,2,92
ALMAGRO,Crimenes No Violentos,2022,1,3,71
ALMAGRO,Crimenes No Violentos,2022,1,4,105
ALMAGRO,Crimenes No Violentos,2022,2,1,57
ALMAGRO,Crimenes No Violentos,2022,2,2,78
ALMAGRO,Crimenes No Violentos,2022,2,3,76
ALMAGRO,Crimenes No Violentos,2022,2,4,95
ALMAGRO,Crimenes No Violentos,2022,3,1,49
ALMAGRO,Crimenes No Violentos,2022,3,2,88
ALMAGRO,Crimenes No Violentos,2022,3,3,94
ALMAGRO,Crimenes No Violentos,2022,3,4,91
ALMAGRO,Crimenes No Violentos,2022,4,1,61
ALMAGRO,Crimenes No Violentos,2022,4,2,79
ALMAGRO,Crimenes No Violentos,2022,4,3,87
ALMAGRO,Crimenes No Violentos,2022,4,4,96
ALMAGRO,Crimenes No Violentos,2022,5,1,59
ALMAGRO,Crimenes No Violentos,2022,5,2,89
ALMAGRO,Crimenes No Violentos,2022,5,3,91
ALMAGRO,Crimenes No Violentos,2022,5,4,96
ALMAGRO,Crimenes No Violentos,2022,6,1,49
ALMAGRO,Crimenes No Violentos,2022,6,2,80
ALMAGRO,Crimenes No Violentos,2022,6,3,74
ALMAGRO,Crimenes No Violentos,2022,6,4,106
ALMAGRO,Crimenes No Violentos,2022,7,1,57
ALMAGRO,Crimenes No Violentos,2022,7,2,86
ALMAGRO,Crimenes No Violentos,2022,7,3,112
ALMAGRO,Crimenes No Violentos,2022,7,4,128
ALMAGRO,Crimenes No Violentos,2022,8,1,61
ALMAGRO,Crimenes No Violentos,2022,8,2,96
ALMAGRO,Crimenes No Violentos,2022,8,3,106
ALMAGRO,Crimenes No Violentos,2022,8,4,124
ALMAGRO,Crimenes No Violentos,2022,9,1,53
ALMAGRO,Crimenes No Violentos,2022,9,2,103
ALMAGRO,Crimenes No Violentos,2022,9,3,111
ALMAGRO,Crimenes No Violentos,2022,9,4,106
ALMAGRO,Crimenes No Violentos,2022,10,1,60
ALMAGRO,Crimenes No Violentos,2022,10,2,119
ALMAGRO,Crimenes No Violentos,2022,10,3,116
ALMAGRO,Crimenes No Violentos,2022,10,4,137
ALMAGRO,Crimenes No Violentos,2022,11,1,67
ALMAGRO,Crimenes No Violentos,2022,11,2,109
ALMAGRO,Crimenes No Violentos,2022,11,3,107
ALMAGRO,Crimenes No Violentos,2022,11,4,125
ALMAGRO,Crimenes No Violentos,2022,12,1,67
ALMAGRO,Crimenes No Violentos,2022,12,2,95
ALMAGRO,Crimenes No Violentos,2022,12,3,105
ALMAGRO,Crimenes No Violentos,2022,12,4,108
ALMAGRO,Crimenes Viales,2018,1,1,1
ALMAGRO,Crimenes Viales,2018,1,2,5
ALMAGRO,Crimenes Viales,2018,1,3,11
ALMAGRO,Crimenes Viales,2018,1,4,7
ALMAGRO,Crimenes Viales,2018,2,1,1
ALMAGRO,Crimenes Viales,2018,2,2,7
ALMAGRO,Crimenes Viales,2018,2,3,8
ALMAGRO,Crimenes Viales,2018,2,4,9
ALMAGRO,Crimenes Viales,2018,3,1,4
ALMAGRO,Crimenes Viales,2018,3,2,8
ALMAGRO,Crimenes Viales,2018,3,3,10
ALMAGRO,Crimenes Viales,2018,3,4,11
ALMAGRO,Crimenes Viales,2018,4,1,1
ALMAGRO,Crimenes Viales,2018,4,2,2
ALMAGRO,Crimenes Viales,2018,4,3,7
ALMAGRO,Crimenes Viales,2018,4,4,6
ALMAGRO,Crimenes Viales,2018,5,1,5
ALMAGRO,Crimenes Viales,2018,5,2,6
ALMAGRO,Crimenes Viales,2018,5,3,5
ALMAGRO,Crimenes Viales,2018,5,4,6
ALMAGRO,Crimenes Viales,2018,6,1,5
ALMAGRO,Crimenes Viales,2018,6,2,7
ALMAGRO,Crimenes Viales,2018,6,3,4
ALMAGRO,Crimenes Viales,2018,6,4,9
ALMAGRO,Crimenes Viales,2018,7,2,4
ALMAGRO,Crimenes Viales,2018,7,3,3
ALMAGRO,Crimenes Viales,2018,7,4,3
ALMAGRO,Crimenes Viales,2018,8,1,2
ALMAGRO,Crimenes Viales,2018,8,2,4
ALMAGRO,Crimenes Viales,2018,8,3,10
ALMAGRO,Crimenes Viales,2018,8,4,7
ALMAGRO,Crimenes Viales,2018,9,1,3
ALMAGRO,Crimenes Viales,2018,9,2,10
ALMAGRO,Crimenes Viales,2018,9,3,8
ALMAGRO,Crimenes Viales,2018,9,4,10
ALMAGRO,Crimenes Viales,2018,10,1,3
ALMAGRO,Crimenes Viales,2018,10,2,6
ALMAGRO,Crimenes Viales,2018,10,3,13
ALMAGRO,Crimenes Viales,2018,10,4,10
ALMAGRO,Crimenes Viales,2018,11,1,3
ALMAGRO,Crimenes Viales,2018,11,2,9
ALMAGRO,Crimenes Viales,2018,11,3,7
ALMAGRO,Crimenes Viales,2018,11,4,13
ALMAGRO,Crimenes Viales,2018,12,1,4
ALMAGRO,Crimenes Viales,2018,12,2,6
ALMAGRO,Crimenes Viales,2018,12,3,9
ALMAGRO,Crimenes Viales,2018,12,4,10
ALMAGRO,Crimenes Viales,2019,1,1,4
ALMAGRO,Crimenes Viales,2019,1,2,4
ALMAGRO,Crimenes Viales,2019,1,3,8
ALMAGRO,Crimenes Viales,2019,1,4,5
ALMAGRO,Crimenes Viales,2019,2,1,2
ALMAGRO,Crimenes Viales,2019,2,2,7
ALMAGRO,Crimenes Viales,2019,2,3,13
ALMAGRO,Crimenes Viales,2019,2,4,8
ALMAGRO,Crimenes Viales,2019,3,1,8
ALMAGRO,Crimenes Viales,2019,3,2,5
ALMAGRO,Crimenes Viales,2019,3,3,13
ALMAGRO,Crimenes Viales,2019,3,4,10
ALMAGRO,Crimenes Viales,2019,4,1,5
ALMAGRO,Crimenes Viales,2019,4,2,9
ALMAGRO,Crimenes Viales,2019,4,3,20
ALMAGRO,Crimenes Viales,2019,4,4,9
ALMAGRO,Crimenes Viales,2019,5,1,1
ALMAGRO,Crimenes Viales,2019,5,2,5
ALMAGRO,Crimenes Viales,2019,5,3,9
ALMAGRO,Crimenes Viales,2019,5,4,6
ALMAGRO,Crimenes Viales,2019,6,1,3
ALMAGRO,Crimenes Viales,2019,6,2,6
ALMAGRO,Crimenes Viales,2019,6,3,13
ALMAGRO,Crimenes Viales,2019,6,4,3
ALMAGRO,Crimenes Viales,2019,7,1,5
ALMAGRO,Crimenes Viales,2019,7,2,9
ALMAGRO,Crimenes Viales,2019,7,3,15
ALMAGRO,Crimenes Viales,2019,7,4,9
ALMAGRO,Crimenes Viales,2019,8,1,3
ALMAGRO,Crimenes Viales,2019,8,2,9
ALMAGRO,Crimenes Viales,2019,8,3,15
ALMAGRO,Crimenes Viales,2019,8,4,10
ALMAGRO,Crimenes Viales,2019,9,1,4
ALMAGRO,Crimenes Viales,2019,9,2,3
ALMAGRO,Crimenes Viales,2019,9,3,16
ALMAGRO,Crimenes Viales,2019,9,4,9
ALMAGRO,Crimenes Viales,2019,10,1,2
ALMAGRO,Crimenes Viales,2019,10,2,4
ALMAGRO,Crimenes Viales,2019,10,3,10
ALMAGRO,Crimenes Viales,2019,10,4,4
ALMAGRO,Crimenes Viales,2019,11,2,3
ALMAGRO,Crimenes Viales,2019,11,3,8
ALMAGRO,Crimenes Viales,2019,11,4,4
ALMAGRO,Crimenes Viales,2019,12,1,3
ALMAGRO,Crimenes Viales,2019,12,2,8
ALMAGRO,Crimenes Viales,2019,12,3,5
ALMAGRO,Crimenes Viales,2019,12,4,4
ALMAGRO,Crimenes Viales,2020,3,1,2
ALMAGRO,Crimenes Viales,2020,3,2,2
ALMAGRO,Crimenes Viales,2020,3,3,7
ALMAGRO,Crimenes Viales,2020,3,4,5
ALMAGRO,Crimenes Viales,2020,8,1,3
ALMAGRO,Crimenes Viales,2020,8,2,2
ALMAGRO,Crimenes Viales,2020,8,3,7
ALMAGRO,Crimenes Viales,2020,8,4,4
ALMAGRO,Crimenes Viales,2020,9,1,3
ALMAGRO,Crimenes Viales,2020,9,2,5
ALMAGRO,Crimenes Viales,2020,9,3,8
ALMAGRO,Crimenes Viales,2020,9,4,11
ALMAGRO,Crimenes Viales,2020,10,1,1
ALMAGRO,Crimenes Viales,2020,10,2,5
ALMAGRO,Crimenes Viales,2020,10,3,4
ALMAGRO,Crimenes Viales,2020,10,4,3
ALMAGRO,Crimenes Viales,2020,11,1,5
ALMAGRO,Crimenes Viales,2020,11,2,13
ALMAGRO,Crimenes Viales,2020,11,3,7
ALMAGRO,Crimenes Viales,2020,11,4,8
ALMAGRO,Crimenes Viales,2020,12,1,2
ALMAGRO,Crimenes Viales,2020,12,2,6
ALMAGRO,Crimenes Viales,2020,12,3,11
ALMAGRO,Crimenes Viales,2020,12,4,7
ALMAGRO,Crimenes Viales,2021,1,1,2
ALMAGRO,Crimenes Viales,2021,1,2,5
ALMAGRO,Crimenes Viales,2021,1,3,10
ALMAGRO,Crimenes Viales,2021,1,4,4
ALMAGRO,Crimenes Viales,2021,2,2,3
ALMAGRO,Crimenes Viales,2021,2,3,5
ALMAGRO,Crimenes Viales,2021,2,4,4
ALMAGRO,Crimenes Viales,2021,3,2,7
ALMAGRO,Crimenes Viales,2021,3,3,7
ALMAGRO,Crimenes Viales,2021,3,4,6
ALMAGRO,Crimenes Viales,2021,4,1,2
ALMAGRO,Crimenes Viales,2021,4,2,6
ALMAGRO,Crimenes Viales,2021,4,3,7
ALMAGRO,Crimenes Viales,2021,4,4,7
ALMAGRO,Crimenes Viales,2021,5,2,4
ALMAGRO,Crimenes Viales,2021,5,3,2
ALMAGRO,Crimenes Viales,2021,5,4,1
ALMAGRO,Crimenes Viales,2021,6,1,1
ALMAGRO,Crimenes Viales,2021,6,2,1
ALMAGRO,Crimenes Viales,2021,6,3,12
ALMAGRO,Crimenes Viales,2021,6,4,8
ALMAGRO,Crimenes Viales,2021,7,1,3
ALMAGRO,Crimenes Viales,2021,7,2,1
ALMAGRO,Crimenes Viales,2021,7,3,12
ALMAGRO,Crimenes Viales,2021,7,4,6
ALMAGRO,Crimenes Viales,2021,8,2,6
ALMAGRO,Crimenes Viales,2021,8,3,14
ALMAGRO,Crimenes Viales,2021,8,4,8
ALMAGRO,Crimenes Viales,2021,9,1,2
ALMAGRO,Crimenes Viales,2021,9,2,5
ALMAGRO,Crimenes Viales,2021,9,3,8
ALMAGRO,Crimenes Viales,2021,9,4,3
ALMAGRO,Crimenes Viales,2021,10,1,2
ALMAGRO,Crimenes Viales,2021,10,2,5
ALMAGRO,Crimenes Viales,2021,10,3,10
ALMAGRO,Crimenes Viales,2021,10,4,15
ALMAGRO,Crimenes Viales,2021,11,1,3
ALMAGRO,Crimenes Viales,2021,11,2,3
ALMAGRO,Crimenes Viales,2021,11,3,9
ALMAGRO,Crimenes Viales,2021,11,4,3
ALMAGRO,Crimenes Viales,2021,12,1,2
ALMAGRO,Crimenes Viales,2021,12,2,5
ALMAGRO,Crimenes Viales,2021,12,3,9
ALMAGRO,Crimenes Viales,2021,12,4,11
ALMAGRO,Crimenes Viales,2022,1,1,1
ALMAGRO,Crimenes Viales,2022,1,2,7
ALMAGRO,Crimenes Viales,2022,1,3,6
ALMAGRO,Crimenes Viales,2022,1,4,6
ALMAGRO,Crimenes Viales,2022,2,1,3
ALMAGRO,Crimenes Viales,2022,2,2,3
ALMAGRO,Crimenes Viales,2022,2,3,2
ALMAGRO,Crimenes Viales,2022,2,4,1
ALMAGRO,Crimenes Viales,2022,3,1,2
ALMAGRO,Crimenes Viales,2022,3,2,5
ALMAGRO,Crimenes Viales,2022,3,3,10
ALMAGRO,Crimenes Viales,2022,3,4,4
ALMAGRO,Crimenes Viales,2022,4,1,2
ALMAGRO,Crimenes Viales,2022,4,2,8
ALMAGRO,Crimenes Viales,2022,4,3,8
ALMAGRO,Crimenes Viales,2022,4,4,8
ALMAGRO,Crimenes Viales,2022,5,1,1
ALMAGRO,Crimenes Viales,2022,5,2,8
ALMAGRO,Crimenes Viales,2022,5,3,17
ALMAGRO,Crimenes Viales,2022,5,4,4
ALMAGRO,Crimenes Viales,2022,6,1,1
ALMAGRO,Crimenes Viales,2022,6,2,3
ALMAGRO,Crimenes Viales,2022,6,3,4
ALMAGRO,Crimenes Viales,2022,6,4,6
ALMAGRO,Crimenes Viales,2022,7,2,2
ALMAGRO,Crimenes Viales,2022,7,3,6
ALMAGRO,Crimenes Viales,2022,7,4,4
ALMAGRO,Crimenes Viales,2022,8,2,3
ALMAGRO,Crimenes Viales,2022,8,3,6
ALMAGRO,Crimenes Viales,2022,8,4,3
ALMAGRO,Crimenes Viales,2022,9,2,5
ALMAGRO,Crimenes Viales,2022,9,3,3
ALMAGRO,Crimenes Viales,2022,9,4,6
ALMAGRO,Crimenes Viales,2022,10,2,7
ALMAGRO,Crimenes Viales,2022,10,3,4
ALMAGRO,Crimenes Viales,2022,10,4,9
ALMAGRO,Crimenes Viales,2022,11,1,1
ALMAGRO,Crimenes Viales,2022,11,2,4
ALMAGRO,Crimenes Viales,2022,11,3,7
ALMAGRO,Crimenes Viales,2022,11,4,4
ALMAGRO,Crimenes Viales,2022,12,1,2
ALMAGRO,Crimenes Viales,2022,12,2,1
ALMAGRO,Crimenes Viales,2022,12,3,11
ALMAGRO,Crimenes Viales,2022,12,4,4
ALMAGRO,Crimenes Violentos,2018,1,1,28
ALMAGRO,Crimenes Violentos,2018,1,2,26
ALMAGRO,Crimenes Violentos,2018,1,3,33
ALMAGRO,Crimenes Violentos,2018,1,4,44
ALMAGRO,Crimenes Violentos,2018,2,1,22
ALMAGRO,Crimenes Violentos,2018,2,2,22
ALMAGRO,Crimenes Violentos,2018,2,3,33
ALMAGRO,Crimenes Violentos,2018,2,4,50
ALMAGRO,Crimenes Violentos,2018,3,1,10
ALMAGRO,Crimenes Violentos,2018,3,2,15
ALMAGRO,Crimenes Violentos,2018,3,3,31
ALMAGRO,Crimenes Violentos,2018,3,4,46
ALMAGRO,Crimenes Violentos,2018,4,1,14
ALMAGRO,Crimenes Violentos,2018,4,2,6
ALMAGRO,Crimenes Violentos,2018,4,3,10
ALMAGRO,Crimenes Violentos,2018,4,4,37
ALMAGRO,Crimenes Violentos,2018,5,1,13
ALMAGRO,Crimenes Violentos,2018,5,2,23
ALMAGRO,Crimenes Violentos,2018,5,3,18
ALMAGRO,Crimenes Violentos,2018,5,4,19
ALMAGRO,Crimenes Violentos,2018,6,1,13
ALMAGRO,Crimenes Violentos,2018,6,2,15
ALMAGRO,Crimenes Violentos,2018,6,3,19
ALMAGRO,Crimenes Violentos,2018,6,4,37
ALMAGRO,Crimenes Violentos,2018,7,1,14
ALMAGRO,Crimenes Violentos,2018,7,2,12
ALMAGRO,Crimenes Violentos,2018,7,3,17
ALMAGRO,Crimenes Violentos,2018,7,4,39
ALMAGRO,Crimenes Violentos,2018,8,1,10
ALMAGRO,Crimenes Violentos,2018,8,2,11
ALMAGRO,Crimenes Violentos,2018,8,3,12
ALMAGRO,Crimenes Violentos,2018,8,4,20
ALMAGRO,Crimenes Violentos,2018,9,1,12
ALMAGRO,Crimenes Violentos,2018,9,2,14
ALMAGRO,Crimenes Violentos,2018,9,3,16
ALMAGRO,Crimenes Violentos,2018,9,4,34
ALMAGRO,Crimenes Violentos,2018,10,1,12
ALMAGRO,Crimenes Violentos,2018,10,2,10
ALMAGRO,Crimenes Violentos,2018,10,3,27
ALMAGRO,Crimenes Violentos,2018,10,4,27
ALMAGRO,Crimenes Violentos,2018,11,1,10
ALMAGRO,Crimenes Violentos,2018,11,2,14
ALMAGRO,Crimenes Violentos,2018,11,3,21
ALMAGRO,Crimenes Violentos,2018,11,4,36
ALMAGRO,Crimenes Violentos,2018,12,1,40
ALMAGRO,Crimenes Violentos,2018,12,2,28
ALMAGRO,Crimenes Violentos,2018,12,3,25
ALMAGRO,Crimenes Violentos,2018,12,4,36
ALMAGRO,Crimenes Violentos,2019,1,1,38
ALMAGRO,Crimenes Violentos,2019,1,2,31
ALMAGRO,Crimenes Violentos,2019,1,3,34
ALMAGRO,Crimenes Violentos,2019,1,4,58
ALMAGRO,Crimenes Violentos,2019,2,1,18
ALMAGRO,Crimenes Violentos,2019,2,2,17
ALMAGRO,Crimenes Violentos,2019,2,3,24
ALMAGRO,Crimenes Violentos,2019,2,4,41
ALMAGRO,Crimenes Violentos,2019,3,1,28
ALMAGRO,Crimenes Violentos,2019,3,2,30
ALMAGRO,Crimenes Violentos,2019,3,3,38
ALMAGRO,Crimenes Violentos,2019,3,4,49
ALMAGRO,Crimenes Violentos,2019,4,1,14
ALMAGRO,Crimenes Violentos,2019,4,2,21
ALMAGRO,Crimenes Violentos,2019,4,3,36
ALMAGRO,Crimenes Violentos,2019,4,4,40
ALMAGRO,Crimenes Violentos,2019,5,1,14
ALMAGRO,Crimenes Violentos,2019,5,2,18
ALMAGRO,Crimenes Violentos,2019,5,3,39
ALMAGRO,Crimenes Violentos,2019,5,4,39
ALMAGRO,Crimenes Violentos,2019,6,1,11
ALMAGRO,Crimenes Violentos,2019,6,2,22
ALMAGRO,Crimenes Violentos,2019,6,3,30
ALMAGRO,Crimenes Violentos,2019,6,4,29
ALMAGRO,Crimenes Violentos,2019,7,1,21
ALMAGRO,Crimenes Violentos,2019,7,2,19
ALMAGRO,Crimenes Violentos,2019,7,3,11
ALMAGRO,Crimenes Violentos,2019,7,4,34
ALMAGRO,Crimenes Violentos,2019,8,1,13
ALMAGRO,Crimenes Violentos,2019,8,2,13
ALMAGRO,Crimenes Violentos,2019,8,3,23
ALMAGRO,Crimenes Violentos,2019,8,4,20
ALMAGRO,Crimenes Violentos,2019,9,1,12
ALMAGRO,Crimenes Violentos,2019,9,2,17
ALMAGRO,Crimenes Violentos,2019,9,3,26
ALMAGRO,Crimenes Violentos,2019,9,4,23
ALMAGRO,Crimenes Violentos,2019,10,1,20
ALMAGRO,Crimenes Violentos,2019,10,2,24
ALMAGRO,Crimenes Violentos,2019,10,3,41
ALMAGRO,Crimenes Violentos,2019,10,4,30
